timestamp,grid_activepower,wind_speed,Theoretical_Power_Curve
10 06 2025 02:20,746.11,8.7,874.92
10 06 2025 02:30,5.86,4.33,11.13
10 06 2025 02:40,122.32,5.81,104.54
10 06 2025 03:00,571.46,8.25,684.71
10 06 2025 03:10,497.48,7.79,520.47
10 06 2025 03:20,-5.0,5.4,65.38
10 06 2025 03:30,62.38,5.8,103.47
10 06 2025 03:40,102.62,5.81,104.69
10 06 2025 04:00,2764.91,14.09,3450.0
10 06 2025 04:10,858.66,8.74,896.69
10 06 2025 04:20,3191.22,13.21,3450.0
10 06 2025 04:30,1822.81,10.63,2104.26
10 06 2025 05:00,101.37,5.54,77.84
10 06 2025 05:10,2062.53,10.75,2199.09
10 06 2025 05:20,97.5,1.41,0.0
10 06 2025 05:30,2525.52,14.84,3450.0
10 06 2025 05:40,53.51,3.9,3.4
10 06 2025 05:50,57.73,3.92,3.73
10 06 2025 06:00,-1.61,5.17,48.54
10 06 2025 06:10,407.33,7.38,398.16
10 06 2025 06:20,184.54,6.68,235.13
10 06 2025 06:30,-5.0,4.86,30.67
10 06 2025 06:40,63.8,3.23,0.06
10 06 2025 06:50,200.96,5.84,108.52
10 06 2025 07:00,-5.0,5.19,49.62
10 06 2025 07:10,66.49,0.41,0.0
10 06 2025 07:20,2497.21,11.22,2630.49
10 06 2025 07:30,-5.0,2.05,0.0
10 06 2025 07:40,-5.0,3.99,4.65
10 06 2025 08:00,-5.0,4.36,11.97
10 06 2025 08:10,1462.43,10.58,2059.38
10 06 2025 08:20,173.63,8.64,849.76
10 06 2025 08:30,12.2,4.44,14.06
10 06 2025 08:40,332.45,7.14,336.25
10 06 2025 08:50,330.68,18.21,3450.0
10 06 2025 09:00,3054.92,14.72,3450.0
10 06 2025 09:10,1058.43,9.32,1195.44
10 06 2025 09:20,64.82,4.05,5.45
10 06 2025 09:30,632.55,8.02,597.53
10 06 2025 09:50,999.62,9.23,1143.03
10 06 2025 10:00,-5.0,3.18,0.03
10 06 2025 10:10,214.09,6.39,184.83
10 06 2025 10:20,1.42,4.73,24.41
10 06 2025 10:30,1023.11,9.41,1248.76
10 06 2025 10:40,43.53,8.47,776.25
10 06 2025 11:00,601.78,8.39,740.94
10 06 2025 11:10,1207.45,9.7,1422.42
10 06 2025 11:20,3550.19,12.07,3450.0
10 06 2025 11:40,58.5,5.39,64.65
10 06 2025 11:50,1148.32,10.02,1637.01
10 06 2025 12:00,-5.0,2.93,0.0
10 06 2025 12:10,3063.73,13.62,3450.0
10 06 2025 12:30,85.79,5.99,126.14
10 06 2025 12:40,204.93,6.57,214.86
10 06 2025 12:50,73.7,4.64,20.71
10 06 2025 13:00,194.37,6.91,283.75
10 06 2025 13:10,3330.25,13.82,3450.0
10 06 2025 13:20,-5.0,3.03,0.0
10 06 2025 13:40,-5.0,4.34,11.39
10 06 2025 13:50,3017.17,11.96,3403.6
10 06 2025 14:00,-5.0,4.54,17.38
10 06 2025 14:20,2129.47,10.59,2067.43
10 06 2025 14:30,-5.0,4.88,31.6
10 06 2025 14:40,352.86,7.22,356.53
10 06 2025 14:50,720.27,8.54,804.75
10 06 2025 15:00,38.08,6.13,145.29
10 06 2025 15:10,57.78,3.59,0.99
10 06 2025 15:20,2015.39,10.95,2375.17
10 06 2025 15:30,15.08,3.6,1.0
10 06 2025 15:40,2345.4,11.73,3146.1
10 06 2025 15:50,1467.87,10.64,2113.0
10 06 2025 16:00,22.51,2.67,0.0
10 06 2025 16:10,2969.36,12.53,3450.0
10 06 2025 16:20,2947.87,16.5,3450.0
10 06 2025 16:30,59.88,2.26,0.0
10 06 2025 16:40,430.89,7.87,545.28
10 06 2025 16:50,144.32,6.0,127.45
10 06 2025 17:00,890.94,8.83,939.74
10 06 2025 17:10,144.45,5.94,120.78
10 06 2025 17:20,280.1,6.61,222.8
10 06 2025 17:40,179.41,6.56,212.82
10 06 2025 17:50,103.77,5.63,85.64
10 06 2025 18:10,1455.58,9.93,1577.14
10 06 2025 18:20,438.94,7.89,554.64
10 06 2025 18:30,2189.99,10.91,2343.56
10 06 2025 18:40,367.61,7.19,347.07
10 06 2025 18:50,1230.74,9.19,1124.03
10 06 2025 19:00,-5.0,3.5,0.58
10 06 2025 19:10,31.62,3.61,1.07
10 06 2025 19:20,1385.0,10.05,1661.67
10 06 2025 19:30,603.3,8.25,683.49
10 06 2025 19:50,194.77,6.33,175.16
10 06 2025 20:00,9.17,4.59,18.94
10 06 2025 20:10,29.59,3.78,2.26
10 06 2025 20:20,-5.0,4.4,13.03
10 06 2025 20:30,64.95,4.91,32.88
10 06 2025 20:40,24.43,2.27,0.0
10 06 2025 21:00,318.7,7.02,307.43
10 06 2025 21:10,-5.0,2.9,0.0
10 06 2025 21:20,142.49,6.24,161.4
10 06 2025 21:30,-5.0,2.9,0.0
10 06 2025 21:40,-5.0,1.58,0.0
10 06 2025 21:50,-5.0,3.77,2.14
10 06 2025 22:00,2860.36,19.0,3450.0
10 06 2025 22:20,-5.0,3.46,0.46
10 06 2025 22:30,1002.6,9.02,1033.5
10 06 2025 22:40,3041.54,12.03,3450.0
10 06 2025 22:50,27.51,3.0,0.0
10 06 2025 23:00,3063.15,11.69,3110.74
10 06 2025 23:10,369.69,7.01,305.08
10 06 2025 23:20,309.79,7.18,345.69
10 06 2025 23:30,774.76,9.1,1072.79
10 06 2025 23:40,2302.69,11.54,2952.63
10 06 2025 23:50,12.28,2.11,0.0
11 06 2025 00:00,291.52,7.16,340.61
11 06 2025 00:10,12.15,1.69,0.0
11 06 2025 00:20,590.44,7.91,559.55
11 06 2025 00:30,-5.0,4.41,13.4
11 06 2025 00:40,2716.01,14.8,3450.0
11 06 2025 00:50,75.81,5.8,103.76
11 06 2025 01:00,1132.54,9.3,1181.98
11 06 2025 01:10,116.59,5.26,54.6
11 06 2025 01:20,1867.03,11.55,2961.7
11 06 2025 01:30,331.57,7.29,374.09
11 06 2025 01:40,11.77,2.28,0.0
11 06 2025 01:50,402.09,7.85,539.55
11 06 2025 02:10,154.01,6.15,148.29
11 06 2025 02:20,925.76,8.7,874.96
11 06 2025 02:30,43.53,4.37,12.06
11 06 2025 02:40,-5.0,3.7,1.63
11 06 2025 02:50,2007.62,10.9,2337.22
11 06 2025 03:00,708.0,8.81,926.53
11 06 2025 03:10,170.73,6.73,246.31
11 06 2025 03:20,1550.62,10.17,1746.91
11 06 2025 03:30,985.68,9.11,1081.69
11 06 2025 03:50,4.28,1.85,0.0
11 06 2025 04:00,-5.0,5.01,38.22
11 06 2025 04:20,74.61,4.28,9.84
11 06 2025 04:30,489.23,8.54,803.54
11 06 2025 04:40,3483.53,12.43,3450.0
11 06 2025 05:00,2221.8,11.03,2450.18
11 06 2025 05:10,107.56,5.92,118.1
11 06 2025 05:20,-5.0,4.18,7.8
11 06 2025 05:40,57.55,5.68,90.77
11 06 2025 05:50,618.48,7.99,587.72
11 06 2025 06:00,1272.56,10.1,1695.73
11 06 2025 06:10,1820.95,10.52,2015.56
11 06 2025 06:20,106.74,5.74,97.32
11 06 2025 06:40,406.72,7.36,392.23
11 06 2025 06:50,87.11,3.6,1.02
11 06 2025 07:00,1310.79,9.4,1242.67
11 06 2025 07:10,573.67,8.24,680.07
11 06 2025 07:20,74.85,6.55,212.17
11 06 2025 07:30,1294.93,9.76,1462.95
11 06 2025 07:40,1429.55,9.79,1481.41
11 06 2025 07:50,888.71,8.81,926.91
11 06 2025 08:00,107.23,4.07,5.79
11 06 2025 08:10,948.27,9.11,1079.3
11 06 2025 08:20,478.36,7.64,471.4
11 06 2025 08:30,26.22,0.82,0.0
11 06 2025 08:50,1201.28,9.41,1245.95
11 06 2025 09:00,77.04,5.65,88.07
11 06 2025 09:10,29.83,3.79,2.34
11 06 2025 09:30,43.89,1.46,0.0
11 06 2025 09:50,2556.89,17.97,3450.0
11 06 2025 10:00,65.65,5.85,109.6
11 06 2025 10:10,2102.97,11.11,2520.59
11 06 2025 10:20,1277.42,9.86,1528.06
11 06 2025 10:30,3313.29,16.75,3450.0
11 06 2025 10:40,3109.47,13.1,3450.0
11 06 2025 10:50,274.85,7.01,305.34
11 06 2025 11:00,1531.56,10.15,1727.48
11 06 2025 11:10,37.74,5.62,84.84
11 06 2025 11:20,42.51,4.77,26.43
11 06 2025 11:30,3467.07,15.55,3450.0
11 06 2025 11:40,678.78,8.92,981.73
11 06 2025 11:50,1337.11,9.38,1229.79
11 06 2025 12:00,229.48,6.26,164.5
11 06 2025 12:10,814.02,8.85,948.5
11 06 2025 12:20,1915.22,10.72,2179.37
11 06 2025 12:30,3172.73,13.05,3450.0
11 06 2025 12:40,117.83,1.36,0.0
11 06 2025 12:50,1382.62,10.05,1656.46
11 06 2025 13:00,-5.0,3.76,2.09
11 06 2025 13:10,-5.0,1.51,0.0
11 06 2025 13:20,-1.0,3.16,0.02
11 06 2025 13:30,541.14,8.17,653.71
11 06 2025 13:40,1932.11,10.7,2160.77
11 06 2025 13:50,135.84,5.85,109.41
11 06 2025 14:00,-5.0,3.29,0.11
11 06 2025 14:10,3020.84,15.88,3450.0
11 06 2025 14:30,281.07,7.18,345.35
11 06 2025 14:40,23.39,4.27,9.7
11 06 2025 14:50,289.59,7.08,322.22
11 06 2025 15:00,316.96,7.38,398.78
11 06 2025 15:10,1938.77,10.82,2265.46
11 06 2025 15:20,-5.0,3.11,0.01
11 06 2025 15:30,82.65,5.57,80.38
11 06 2025 15:40,-5.0,4.25,9.31
11 06 2025 15:50,623.11,8.42,754.77
11 06 2025 16:10,135.22,5.61,83.73
11 06 2025 16:20,248.26,7.14,335.77
11 06 2025 16:30,161.86,5.91,116.94
11 06 2025 16:40,154.98,5.36,62.29
11 06 2025 16:50,693.35,8.38,735.26
11 06 2025 17:00,20.35,3.91,3.56
11 06 2025 17:10,39.31,5.52,75.4
11 06 2025 17:30,181.04,6.47,197.59
11 06 2025 17:40,202.22,7.1,326.54
11 06 2025 18:00,-5.0,5.5,74.1
11 06 2025 18:10,776.22,8.46,770.08
11 06 2025 18:20,928.79,9.02,1033.19
11 06 2025 18:30,2612.71,14.54,3450.0
11 06 2025 18:50,49.96,4.0,4.75
11 06 2025 19:00,3104.19,15.27,3450.0
11 06 2025 19:10,19.41,5.32,59.1
11 06 2025 19:30,17.83,5.3,57.84
11 06 2025 19:40,-3.05,1.43,0.0
11 06 2025 19:50,283.25,6.81,260.76
11 06 2025 20:00,-5.0,3.78,2.23
11 06 2025 20:20,881.28,9.01,1025.01
11 06 2025 20:30,-5.0,2.27,0.0
11 06 2025 20:40,3147.68,12.11,3450.0
11 06 2025 21:00,271.74,7.02,307.39
11 06 2025 21:10,174.48,3.04,0.0
11 06 2025 21:20,100.11,8.33,718.15
11 06 2025 21:30,-5.0,4.55,17.46
11 06 2025 21:40,2983.07,12.77,3450.0
11 06 2025 21:50,-5.0,5.84,107.92
11 06 2025 22:00,63.49,1.2,0.0
11 06 2025 22:10,3149.3,12.13,3450.0
11 06 2025 22:20,141.51,6.15,147.58
11 06 2025 22:30,218.21,7.08,321.21
11 06 2025 22:40,96.97,3.61,1.09
11 06 2025 22:50,1424.24,9.97,1602.47
11 06 2025 23:00,52.71,2.22,0.0
11 06 2025 23:10,1014.88,9.45,1272.77
11 06 2025 23:20,546.79,8.09,624.87
11 06 2025 23:30,-5.0,2.17,0.0
11 06 2025 23:40,1863.03,10.69,2151.25
11 06 2025 23:50,1268.33,9.94,1581.67
12 06 2025 00:00,227.98,6.92,284.57
12 06 2025 00:10,989.43,8.9,972.46
12 06 2025 00:20,10.8,5.09,43.48
12 06 2025 00:30,2818.92,12.48,3450.0
12 06 2025 00:40,1842.59,10.66,2123.19
12 06 2025 00:50,-5.0,2.94,0.0
12 06 2025 01:00,5.29,2.87,0.0
12 06 2025 01:10,1956.51,10.38,1904.5
12 06 2025 01:20,3391.8,13.9,3450.0
12 06 2025 01:30,87.92,5.38,63.42
12 06 2025 01:40,1729.69,10.2,1765.3
12 06 2025 01:50,-5.0,3.59,0.95
12 06 2025 02:00,175.42,6.77,254.46
12 06 2025 02:10,647.1,8.21,670.85
12 06 2025 02:20,131.89,7.6,461.71
12 06 2025 02:50,63.04,5.69,92.52
12 06 2025 03:00,16.97,1.41,0.0
12 06 2025 03:10,101.96,4.03,5.14
12 06 2025 03:20,2986.75,12.7,3450.0
12 06 2025 03:40,-5.0,4.29,10.24
12 06 2025 03:50,338.59,7.5,432.18
12 06 2025 04:00,116.46,6.72,242.8
12 06 2025 04:10,173.8,5.78,101.78
12 06 2025 04:20,132.96,0.81,0.0
12 06 2025 04:30,402.17,7.6,461.46
12 06 2025 04:50,297.48,14.33,3450.0
12 06 2025 05:00,84.16,4.84,29.58
12 06 2025 05:20,183.84,6.81,261.99
12 06 2025 05:30,172.95,5.31,58.53
12 06 2025 05:50,-5.0,2.43,0.0
12 06 2025 06:00,92.7,5.79,103.18
12 06 2025 06:10,2170.42,10.9,2332.0
12 06 2025 06:20,434.74,7.6,462.05
12 06 2025 06:30,-5.0,3.6,1.03
12 06 2025 06:40,321.47,7.25,363.11
12 06 2025 06:50,205.16,7.14,335.84
12 06 2025 07:10,341.13,7.47,421.89
12 06 2025 07:20,2355.92,11.46,2868.93
12 06 2025 07:30,19.85,4.13,6.84
12 06 2025 07:40,3121.83,14.01,3450.0
12 06 2025 07:50,2362.57,11.07,2491.06
12 06 2025 08:00,59.89,4.1,6.28
12 06 2025 08:10,550.64,7.93,567.78
12 06 2025 08:20,360.3,7.26,365.27
12 06 2025 08:30,737.5,8.81,926.23
12 06 2025 08:40,1666.08,10.31,1850.73
12 06 2025 08:50,346.43,7.03,310.63
12 06 2025 09:00,1745.41,10.68,2140.58
12 06 2025 09:10,2436.89,16.81,3450.0
12 06 2025 09:20,317.72,7.13,332.83
12 06 2025 09:30,2511.5,11.38,2781.67
12 06 2025 09:40,510.89,7.65,475.11
12 06 2025 09:50,3499.88,14.98,3450.0
12 06 2025 10:10,65.24,1.87,0.0
12 06 2025 10:20,154.95,6.54,210.47
12 06 2025 10:30,3063.54,12.68,3450.0
12 06 2025 10:40,-5.0,2.08,0.0
12 06 2025 10:50,3026.3,11.57,2974.43
12 06 2025 11:00,1913.67,10.89,2321.08
12 06 2025 11:20,2446.08,11.54,2948.63
12 06 2025 11:30,790.55,9.13,1090.78
12 06 2025 11:40,8.81,3.83,2.7
12 06 2025 11:50,-5.0,5.19,49.45
12 06 2025 12:20,1670.8,10.32,1855.81
12 06 2025 12:30,-5.0,4.92,33.27
12 06 2025 12:40,1524.83,10.35,1879.34
12 06 2025 12:50,2596.81,15.38,3450.0
12 06 2025 13:00,142.5,5.82,106.1
12 06 2025 13:10,516.34,8.05,609.39
12 06 2025 13:20,69.65,4.23,8.9
12 06 2025 13:30,192.65,6.68,236.53
12 06 2025 13:40,308.83,6.65,230.75
12 06 2025 13:50,2901.98,12.91,3450.0
12 06 2025 14:00,2722.98,11.42,2825.39
12 06 2025 14:10,7.18,4.4,12.94
12 06 2025 14:20,839.96,8.53,799.43
12 06 2025 14:30,95.98,0.93,0.0
12 06 2025 14:40,83.71,8.02,597.71
12 06 2025 14:50,1582.55,9.92,1568.45
12 06 2025 15:00,299.56,9.15,1099.76
12 06 2025 15:10,18.78,2.64,0.0
12 06 2025 15:20,149.92,5.21,50.97
12 06 2025 15:30,5.82,1.69,0.0
12 06 2025 15:40,2784.35,12.18,3450.0
12 06 2025 15:50,72.63,2.44,0.0
12 06 2025 16:00,315.41,7.32,382.68
12 06 2025 16:10,138.21,3.7,1.65
12 06 2025 16:30,1525.85,10.42,1933.24
12 06 2025 16:40,224.5,6.5,203.06
12 06 2025 16:50,-5.0,4.98,36.86
12 06 2025 17:00,73.71,3.7,1.61
12 06 2025 17:20,817.65,8.61,834.95
12 06 2025 17:30,289.54,7.22,355.29
12 06 2025 17:40,25.69,5.91,116.2
12 06 2025 17:50,241.19,6.05,134.17
12 06 2025 18:00,45.55,4.32,10.79
12 06 2025 18:10,3496.88,16.75,3450.0
12 06 2025 18:20,91.37,5.68,91.38
12 06 2025 18:40,136.52,6.14,147.01
12 06 2025 18:50,356.95,7.45,417.63
12 06 2025 19:00,1144.35,10.01,1631.83
12 06 2025 19:10,2838.1,12.48,3450.0
12 06 2025 19:20,627.2,8.23,676.08
12 06 2025 19:30,878.94,9.31,1190.19
12 06 2025 19:40,1016.01,9.55,1327.69
12 06 2025 19:50,2497.52,11.01,2431.86
12 06 2025 20:10,602.98,8.28,696.71
12 06 2025 20:20,240.48,6.85,269.74
12 06 2025 20:30,2893.63,11.86,3293.46
12 06 2025 20:40,1217.68,9.35,1209.18
12 06 2025 20:50,98.16,3.85,2.9
12 06 2025 21:00,50.33,3.86,3.01
12 06 2025 21:10,173.39,6.68,236.57
12 06 2025 21:20,365.39,7.57,453.17
12 06 2025 21:30,1471.08,9.82,1499.3
12 06 2025 21:40,1751.18,10.34,1869.97
12 06 2025 21:50,53.11,3.88,3.25
12 06 2025 22:10,73.18,3.65,1.33
12 06 2025 22:20,1853.08,10.32,1858.47
12 06 2025 22:30,237.95,6.72,244.28
12 06 2025 22:40,798.67,8.48,779.82
12 06 2025 22:50,3223.62,12.56,3450.0
12 06 2025 23:00,141.84,6.06,135.2
12 06 2025 23:20,3061.93,12.46,3450.0
12 06 2025 23:40,3000.52,12.04,3450.0
13 06 2025 00:10,-5.0,2.9,0.0
13 06 2025 00:20,170.34,6.72,243.12
13 06 2025 00:30,78.23,6.12,143.96
13 06 2025 00:40,2632.16,16.53,3450.0
13 06 2025 01:00,9.68,5.11,44.45
13 06 2025 01:20,1814.34,10.8,2246.34
13 06 2025 01:40,3500.87,14.81,3450.0
13 06 2025 01:50,1085.21,9.56,1333.93
13 06 2025 02:10,195.1,7.02,308.46
13 06 2025 02:20,20.22,6.66,231.48
13 06 2025 02:30,98.64,4.41,13.39
13 06 2025 02:40,96.19,5.7,93.26
13 06 2025 02:50,-5.0,0.56,0.0
13 06 2025 03:00,287.93,7.24,360.81
13 06 2025 03:10,112.77,4.39,12.76
13 06 2025 03:30,480.82,7.43,411.21
13 06 2025 03:40,1254.11,10.24,1795.74
13 06 2025 03:50,42.08,5.31,58.04
13 06 2025 04:00,151.91,6.25,162.5
13 06 2025 04:10,1790.05,10.06,1665.58
13 06 2025 04:30,3451.66,12.28,3450.0
13 06 2025 05:00,3384.98,14.15,3450.0
13 06 2025 05:10,-5.0,3.62,1.11
13 06 2025 05:20,783.69,8.9,971.81
13 06 2025 05:30,991.46,9.05,1046.79
13 06 2025 05:40,-5.0,4.26,9.5
13 06 2025 05:50,354.66,7.39,399.79
13 06 2025 06:00,198.51,6.55,212.09
13 06 2025 06:10,57.85,2.85,0.0
13 06 2025 06:20,42.28,5.83,107.77
13 06 2025 06:30,9.21,0.55,0.0
13 06 2025 06:40,4.8,4.4,13.11
13 06 2025 06:50,3568.81,13.06,3450.0
13 06 2025 07:00,-5.0,3.97,4.31
13 06 2025 07:20,1158.44,9.79,1478.47
13 06 2025 07:30,984.58,9.97,1604.79
13 06 2025 07:40,3136.84,19.35,3450.0
13 06 2025 07:50,396.68,7.43,411.09
13 06 2025 08:00,219.43,6.67,233.44
13 06 2025 08:10,3047.43,14.94,3450.0
13 06 2025 08:20,1073.43,9.5,1297.07
13 06 2025 08:30,255.8,6.26,164.57
13 06 2025 08:40,15.83,5.45,69.87
13 06 2025 08:50,2845.04,13.5,3450.0
13 06 2025 09:00,2562.97,15.06,3450.0
13 06 2025 09:10,725.6,8.14,642.43
13 06 2025 09:30,-5.0,2.44,0.0
13 06 2025 09:40,2343.89,11.17,2580.49
13 06 2025 09:50,521.06,8.73,889.51
13 06 2025 10:00,3039.69,12.28,3450.0
13 06 2025 10:10,34.48,3.72,1.79
13 06 2025 10:20,3258.74,11.72,3136.44
13 06 2025 10:30,-5.0,2.96,0.0
13 06 2025 10:40,5.29,4.24,9.02
13 06 2025 10:50,172.63,6.86,273.15
13 06 2025 11:00,327.34,7.38,397.5
13 06 2025 11:10,3405.45,12.02,3450.0
13 06 2025 11:20,5.34,3.06,0.0
13 06 2025 11:30,227.79,6.86,272.64
13 06 2025 11:40,-5.0,4.67,22.05
13 06 2025 11:50,236.39,6.37,181.9
13 06 2025 12:00,1584.15,10.29,1834.13
13 06 2025 12:10,654.15,8.39,740.65
13 06 2025 12:20,3334.64,14.04,3450.0
13 06 2025 12:40,283.97,7.22,356.81
13 06 2025 12:50,1851.64,10.7,2159.78
13 06 2025 13:00,1434.31,10.11,1703.49
13 06 2025 13:10,676.89,8.45,768.2
13 06 2025 13:20,184.73,5.69,92.63
13 06 2025 13:30,1619.1,10.55,2037.93
13 06 2025 13:40,2.02,2.77,0.0
13 06 2025 13:50,-5.0,3.62,1.15
13 06 2025 14:00,588.6,7.9,555.61
13 06 2025 14:10,2349.03,10.83,2267.8
13 06 2025 14:20,-5.0,3.52,0.68
13 06 2025 14:40,1695.99,10.45,1953.55
13 06 2025 14:50,358.46,7.58,454.44
13 06 2025 15:00,3008.88,12.93,3450.0
13 06 2025 15:10,-5.0,2.08,0.0
13 06 2025 15:20,-5.0,1.36,0.0
13 06 2025 16:00,65.43,5.14,46.34
13 06 2025 16:10,491.86,8.19,660.88
13 06 2025 16:20,31.39,0.94,0.0
13 06 2025 16:30,1166.52,9.47,1282.97
13 06 2025 16:40,47.73,5.05,40.69
13 06 2025 16:50,167.79,5.92,117.59
13 06 2025 17:00,1644.84,10.41,1928.7
13 06 2025 17:10,-5.0,3.62,1.11
13 06 2025 17:20,228.13,6.19,153.39
13 06 2025 17:30,1564.11,10.17,1742.23
13 06 2025 17:40,21.72,3.35,0.2
13 06 2025 18:00,121.82,1.03,0.0
13 06 2025 18:10,1.29,4.83,28.77
13 06 2025 18:20,118.17,5.66,89.54
13 06 2025 18:30,3088.59,14.9,3450.0
13 06 2025 18:40,1234.18,9.77,1465.87
13 06 2025 18:50,1951.59,10.73,2185.29
13 06 2025 19:00,556.96,7.71,493.58
13 06 2025 19:10,755.75,8.48,778.23
13 06 2025 19:30,175.19,4.95,35.0
13 06 2025 19:40,64.98,4.45,14.33
13 06 2025 19:50,252.84,6.88,276.9
13 06 2025 20:10,15.6,5.67,90.44
13 06 2025 20:20,839.73,8.81,929.32
13 06 2025 20:30,115.17,5.85,109.51
13 06 2025 20:40,9.92,2.48,0.0
13 06 2025 20:50,987.28,9.1,1073.22
13 06 2025 21:00,25.85,6.25,163.04
13 06 2025 21:10,413.31,7.29,374.32
13 06 2025 21:20,2711.57,12.7,3450.0
13 06 2025 21:30,1504.03,10.09,1683.17
13 06 2025 21:50,76.67,5.66,89.2
13 06 2025 22:20,1868.86,10.92,2350.09
13 06 2025 22:30,232.3,7.23,358.78
13 06 2025 22:50,-5.0,0.98,0.0
13 06 2025 23:00,150.54,6.59,218.58
13 06 2025 23:10,834.54,9.07,1057.97
13 06 2025 23:20,301.97,7.57,450.71
13 06 2025 23:40,52.7,4.55,17.48
13 06 2025 23:50,3201.6,13.7,3450.0
14 06 2025 00:10,735.29,8.38,737.4
14 06 2025 00:20,3358.9,16.67,3450.0
14 06 2025 00:30,-5.0,5.9,115.08
14 06 2025 00:50,2426.21,16.9,3450.0
14 06 2025 01:00,3107.0,11.81,3237.06
14 06 2025 01:10,94.63,5.47,71.43
14 06 2025 01:20,704.74,8.9,969.9
14 06 2025 01:40,712.96,8.23,676.61
14 06 2025 01:50,26.22,5.27,55.5
14 06 2025 02:00,150.0,5.42,66.98
14 06 2025 02:10,92.84,5.02,39.2
14 06 2025 02:20,125.36,6.2,155.06
14 06 2025 02:40,992.72,9.17,1109.61
14 06 2025 02:50,18.83,3.49,0.54
14 06 2025 03:00,545.19,7.86,542.56
14 06 2025 03:10,74.78,5.79,102.52
14 06 2025 03:30,79.22,5.81,104.75
14 06 2025 03:40,3082.09,11.54,2946.85
14 06 2025 03:50,3127.37,12.6,3450.0
14 06 2025 04:00,20.02,3.14,0.01
14 06 2025 04:20,421.63,7.51,434.15
14 06 2025 04:30,838.52,9.17,1110.02
14 06 2025 04:50,-1.04,2.39,0.0
14 06 2025 05:00,1648.66,10.14,1719.33
14 06 2025 05:10,-1.68,3.57,0.88
14 06 2025 05:30,-5.0,2.99,0.0
14 06 2025 05:40,2331.94,11.19,2602.68
14 06 2025 05:50,592.51,8.33,715.53
14 06 2025 06:00,3324.11,15.24,3450.0
14 06 2025 06:20,56.44,3.72,1.73
14 06 2025 06:30,235.01,5.81,105.26
14 06 2025 06:40,2660.07,11.82,3245.37
14 06 2025 06:50,54.88,3.98,4.46
14 06 2025 07:00,12.45,4.66,21.73
14 06 2025 07:10,32.62,6.0,128.28
14 06 2025 07:20,2659.5,12.8,3450.0
14 06 2025 07:30,160.33,6.35,177.55
14 06 2025 07:40,4.08,3.32,0.16
14 06 2025 07:50,47.71,4.88,31.61
14 06 2025 08:10,604.52,8.6,831.97
14 06 2025 08:20,-5.0,4.0,4.78
14 06 2025 08:30,113.32,5.97,123.41
14 06 2025 08:40,83.33,4.55,17.76
14 06 2025 09:00,2494.23,13.11,3450.0
14 06 2025 09:10,46.18,1.6,0.0
14 06 2025 09:20,852.83,8.89,966.72
14 06 2025 09:30,88.66,2.5,0.0
14 06 2025 09:40,2718.12,11.67,3087.8
14 06 2025 09:50,517.31,7.38,396.87
14 06 2025 10:00,76.81,1.39,0.0
14 06 2025 10:10,212.1,7.58,454.74
14 06 2025 10:20,2814.63,13.06,3450.0
14 06 2025 10:30,3010.92,17.0,3450.0
14 06 2025 10:40,135.1,5.36,62.26
14 06 2025 10:50,-5.0,2.21,0.0
14 06 2025 11:00,3300.71,14.09,3450.0
14 06 2025 11:10,-5.0,4.54,17.15
14 06 2025 11:30,2458.07,11.76,3178.38
14 06 2025 11:40,34.33,5.56,79.63
14 06 2025 11:50,-3.82,3.99,4.57
14 06 2025 12:00,2655.7,12.84,3450.0
14 06 2025 12:10,-1.4,4.39,12.6
14 06 2025 12:20,203.91,6.62,225.14
14 06 2025 12:40,1573.93,10.05,1660.37
14 06 2025 12:50,1625.97,10.54,2026.65
14 06 2025 13:00,483.74,7.82,530.37
14 06 2025 13:10,282.05,10.23,1785.95
14 06 2025 13:20,150.96,5.19,49.64
14 06 2025 13:40,12.12,3.31,0.15
14 06 2025 13:50,-2.55,1.71,0.0
14 06 2025 14:10,3187.0,11.78,3201.27
14 06 2025 14:30,1215.62,9.75,1455.6
14 06 2025 14:40,32.31,3.97,4.26
14 06 2025 14:50,-5.0,2.56,0.0
14 06 2025 15:00,146.96,6.34,176.66
14 06 2025 15:10,842.11,8.81,928.74
14 06 2025 15:20,-5.0,2.67,0.0
14 06 2025 15:40,119.81,6.57,215.16
14 06 2025 15:50,2128.84,11.13,2545.28
14 06 2025 16:00,802.57,8.45,767.03
14 06 2025 16:10,-4.1,4.22,8.69
14 06 2025 16:20,39.62,4.09,6.16
14 06 2025 16:30,66.33,5.47,71.74
14 06 2025 16:40,-5.0,4.86,30.44
14 06 2025 16:50,133.1,6.44,193.35
14 06 2025 17:00,837.31,9.03,1036.31
14 06 2025 17:10,66.07,5.24,53.35
14 06 2025 17:20,123.22,4.35,11.66
14 06 2025 17:40,30.43,4.54,17.13
14 06 2025 17:50,1027.25,9.39,1236.27
14 06 2025 18:10,325.2,7.45,415.88
14 06 2025 18:20,-5.0,4.07,5.88
14 06 2025 18:30,560.85,8.22,673.49
14 06 2025 18:40,165.21,3.01,0.0
14 06 2025 18:50,1650.82,10.15,1729.58
14 06 2025 19:00,200.53,6.15,148.31
14 06 2025 19:20,98.88,5.55,78.23
14 06 2025 19:30,36.18,3.16,0.02
14 06 2025 19:40,2906.11,11.7,3120.28
14 06 2025 19:50,-5.0,2.5,0.0
14 06 2025 20:00,725.92,8.39,742.25
14 06 2025 20:10,61.29,4.44,14.05
